event_timestamp,provider,model,request_id,user_id,project_id,team_name,workflow_name,agent_name,request_count,input_tokens,output_tokens,total_tokens,estimated_cost,latency_ms,status,environment
2026-06-23T05:29:27.250744,Anthropic,Claude-4-Sonnet,a199f7f2-44e3-43c1-a00d-8a0b81f9a080,user-14,security-copilot,Product Engineering,CI/CD Assistant,Platform Agent,1,297,1580,1877,0.01877,2700,success,stage
2026-06-13T03:24:27.250761,Anthropic,Claude-4-Sonnet,69724781-2e89-4200-b886-31f1a74a269e,user-34,aiopsvista,Platform,Knowledge Search,Platform Agent,1,7449,2982,10431,0.10431,3131,success,prod
2026-06-06T12:46:27.250777,Gemini,Gemini-2.5-Pro,b8b9c89e-16a0-41c8-99cd-26a1027d6ee4,user-36,support-assistant,Security,Knowledge Search,FinOps Agent,1,3854,3328,7182,0.07182,874,success,prod
2026-06-07T17:48:27.250792,GitHub Copilot,Copilot-Chat,405888e1-bb08-4613-8f4d-d51bb8b4cff7,user-38,aiopsvista,Platform,Customer Support,Platform Agent,1,6979,1861,8840,0.0884,3993,success,stage
2026-05-31T14:59:27.250808,OpenAI,GPT-4.1,9d68d9e3-9fc6-45b9-a574-b262a375eb78,user-44,aiopsvista,Customer Support,Code Review,Support Agent,1,3501,429,3930,0.0393,4170,success,prod
2026-06-23T01:27:27.250824,Gemini,Gemini-2.5-Flash,1b641aae-e90a-42c7-b5fd-ddb104697dea,user-23,developer-portal,Customer Support,Customer Support,Support Agent,1,5482,630,6112,0.06112,4334,success,stage
2026-06-08T21:08:27.250840,GitHub Copilot,Copilot-Chat,390e11fb-6702-44b0-a636-2b98cc5266e7,user-8,support-assistant,Product Engineering,Documentation,Code Assistant,1,6715,251,6966,0.06966,3854,error,prod
2026-06-20T00:34:27.250856,GitHub Copilot,Copilot-Chat,6d5a1af0-c5ac-4c98-91cf-9eaae26568c7,user-4,aiopsvista,Product Engineering,CI/CD Assistant,Support Agent,1,3400,2873,6273,0.06273,1855,success,prod
2026-06-08T13:27:27.250872,OpenAI,GPT-4o,97160fd9-d5ed-465c-abea-21ecf23721ed,user-8,security-copilot,Security,Documentation,Platform Agent,1,2249,1134,3383,0.03383,1217,success,prod
2026-06-10T02:43:27.250889,GitHub Copilot,Copilot-Chat,722c9c2b-f0e2-47d0-9a4b-ed46bfacb899,user-34,support-assistant,Product Engineering,Documentation,Incident Agent,1,4618,722,5340,0.0534,2151,success,prod
2026-06-19T06:05:27.250906,OpenAI,GPT-4.1,47adfb8b-a7de-416c-a9a3-a4fd55b49a08,user-22,rag-platform,Security,Incident Analysis,Support Agent,1,1574,392,1966,0.01966,2736,success,prod
2026-06-04T16:45:27.250922,Gemini,Gemini-2.5-Flash,211d9179-4fd5-4130-97a8-ed38a131457a,user-46,rag-platform,Customer Support,Documentation,Incident Agent,1,5352,896,6248,0.06248,445,success,prod
2026-06-18T00:53:27.250947,Anthropic,Claude-4-Sonnet,5c693f0d-7ec3-4f59-824f-52098fa2b727,user-10,aiopsvista,Platform,Knowledge Search,Platform Agent,1,6138,3737,9875,0.09875,2572,success,prod
2026-06-21T05:02:27.250967,Vertex AI,Gemini-on-Vertex,1aadfd9c-ccca-4223-a80b-73e9c222a464,user-15,aiopsvista,Product Engineering,Documentation,Support Agent,1,5203,1385,6588,0.06588,1155,success,stage
2026-06-12T19:34:27.251041,Gemini,Gemini-2.5-Pro,6aa9cb28-5f80-4c25-acd7-1debd96eb52e,user-7,rag-platform,Security,CI/CD Assistant,FinOps Agent,1,5777,2413,8190,0.0819,1677,success,prod
2026-06-18T14:41:27.251074,OpenAI,GPT-4.1,5d9d5347-a0b9-4bac-b778-7402571133bf,user-1,support-assistant,Product Engineering,Root Cause Analysis,Platform Agent,1,914,2749,3663,0.03663,2056,success,prod
2026-06-17T07:09:27.251094,GitHub Copilot,Copilot-Chat,81100a12-336f-4ce6-accb-e3e8a6e44923,user-7,rag-platform,SRE,Customer Support,Security Agent,1,1520,3444,4964,0.04964,2113,success,prod
2026-06-26T01:32:27.251112,GitHub Copilot,Copilot-Chat,363a5461-cff9-4c86-84f4-56ed5c9e6f9e,user-27,rag-platform,Customer Support,Documentation,Incident Agent,1,658,3097,3755,0.03755,1591,success,prod
2026-06-26T09:18:27.251130,Anthropic,Claude-4-Sonnet,8b24d519-fdc0-438e-8317-58b582d3394e,user-31,developer-portal,Product Engineering,Customer Support,FinOps Agent,1,4517,3136,7653,0.07653,1772,success,prod
2026-06-24T13:31:27.251147,Anthropic,Claude-4-Sonnet,986687b7-2c8b-47c1-8a7a-1eef08196f68,user-29,security-copilot,SRE,Code Review,Platform Agent,1,1475,3739,5214,0.05214,1765,success,prod
2026-06-04T19:14:27.251163,OpenAI,GPT-4o,b7290ddd-7848-4211-92e5-4cb6cb3f7cbd,user-38,aiopsvista,SRE,Code Review,FinOps Agent,1,4490,401,4891,0.04891,3506,success,prod
2026-06-09T01:11:27.251179,GitHub Copilot,Copilot-Chat,31d45602-8052-4bb2-bdc0-8910f7c2fd58,user-41,developer-portal,Platform,Customer Support,Code Assistant,1,5330,338,5668,0.05668,3250,success,prod
2026-06-16T09:18:27.251195,OpenAI,GPT-4o,6ea74ce0-0f56-4f16-9a4f-3e330bcfcf94,user-40,rag-platform,Platform,Root Cause Analysis,FinOps Agent,1,3366,1958,5324,0.05324,4362,success,prod
2026-06-16T17:52:27.251212,GitHub Copilot,Copilot-Chat,d13d4b2d-efc2-4807-a7a1-ee134c035094,user-34,support-assistant,Product Engineering,CI/CD Assistant,Security Agent,1,5473,2801,8274,0.08274,3824,success,prod
2026-06-18T23:47:27.251229,OpenAI,GPT-4o,67ee004b-023a-4ca5-9fd2-8d85e857edf6,user-22,aiopsvista,Platform,Root Cause Analysis,FinOps Agent,1,7065,854,7919,0.07919,1706,success,prod
2026-06-18T00:57:27.251245,Vertex AI,Gemini-on-Vertex,de56d9b9-7813-41bb-ab59-b68632878059,user-50,aiopsvista,SRE,Incident Analysis,Code Assistant,1,3217,3130,6347,0.06347,4689,success,prod
2026-06-20T08:02:27.251260,Anthropic,Claude-4-Sonnet,bca87360-028f-4091-b44c-75c8a900ba91,user-44,developer-portal,Customer Support,Root Cause Analysis,FinOps Agent,1,7936,2656,10592,0.10592,512,success,prod
2026-06-23T15:37:27.251279,GitHub Copilot,Copilot-Chat,2ef36d37-cc3b-42e3-974a-cda626ac2b56,user-42,developer-portal,SRE,CI/CD Assistant,FinOps Agent,1,702,2420,3122,0.03122,4615,success,prod
2026-06-08T05:53:27.251313,Vertex AI,Gemini-on-Vertex,114fb566-e662-4254-b131-1909966c6814,user-47,aiopsvista,Security,Root Cause Analysis,Code Assistant,1,6311,1895,8206,0.08206,276,success,stage
2026-06-04T15:41:27.251331,Anthropic,Claude-4-Sonnet,a5f411f6-0dc5-419c-8e98-62e35718ac3d,user-8,rag-platform,SRE,Code Review,Incident Agent,1,7490,2578,10068,0.10068,4350,success,prod
2026-06-04T05:36:27.251347,Gemini,Gemini-2.5-Pro,d7ab4bbf-2ae1-4e57-96da-ba56bddbe667,user-32,aiopsvista,Security,CI/CD Assistant,Security Agent,1,3325,2593,5918,0.05918,3343,success,prod
2026-06-21T06:45:27.251363,OpenAI,GPT-4.1,3f8a6e18-89ca-459c-9494-33d65c65db84,user-48,incident-platform,Data Engineering,Customer Support,Code Assistant,1,3620,3105,6725,0.06725,924,success,prod
2026-06-03T07:57:27.251379,Gemini,Gemini-2.5-Pro,750a787b-edb9-4db9-81d3-cca6d5abb680,user-32,aiopsvista,SRE,CI/CD Assistant,Support Agent,1,3712,395,4107,0.04107,2496,success,prod
2026-06-07T09:49:27.251394,Vertex AI,Gemini-on-Vertex,6d2e2a2d-e7a6-4771-b98f-38b1b4b8dcc9,user-9,developer-portal,SRE,Knowledge Search,Platform Agent,1,2509,3479,5988,0.05988,348,success,prod
2026-06-24T18:04:27.251410,Anthropic,Claude-4-Sonnet,023afbf7-a574-46a3-8e29-5da5f1066c97,user-45,support-assistant,Product Engineering,Knowledge Search,Incident Agent,1,5060,3684,8744,0.08744,3803,success,prod
2026-06-22T23:12:27.251426,GitHub Copilot,Copilot-Chat,60d4450f-4f7a-4d32-95ad-ffb59403f6a4,user-50,rag-platform,Security,Root Cause Analysis,Code Assistant,1,4090,893,4983,0.04983,1661,success,dev
2026-06-10T17:31:27.251442,Gemini,Gemini-2.5-Pro,d97d4c69-f11b-4cae-b6e7-89694168fb5f,user-4,security-copilot,SRE,Documentation,Platform Agent,1,1530,1741,3271,0.03271,291,success,prod
2026-06-03T08:52:27.251458,Vertex AI,Gemini-on-Vertex,cfaafcfa-4437-48c8-9450-b9d795d9804d,user-7,security-copilot,Platform,Code Review,FinOps Agent,1,4354,2944,7298,0.07298,4201,success,prod
2026-06-28T22:02:27.251474,GitHub Copilot,Copilot-Chat,240f8633-ebf3-4c54-8e54-9cedb1ef8559,user-18,security-copilot,Platform,Customer Support,Security Agent,1,5108,470,5578,0.05578,254,success,prod
2026-06-24T19:24:27.251490,GitHub Copilot,Copilot-Chat,270f4f68-314b-4e15-b16c-66aa680f5260,user-21,aiopsvista,Product Engineering,CI/CD Assistant,Platform Agent,1,6019,3500,9519,0.09519,2157,success,dev
2026-06-13T22:40:27.251506,Vertex AI,Gemini-on-Vertex,8bed6961-8845-4531-83e9-8dd65dad3814,user-27,developer-portal,Customer Support,Code Review,Security Agent,1,1715,352,2067,0.02067,4266,success,prod
2026-06-08T15:25:27.251522,OpenAI,GPT-4o,c53054a4-2cef-4c0b-a98f-1e2f11239c76,user-15,developer-portal,Customer Support,Code Review,Security Agent,1,6494,2432,8926,0.08926,711,success,dev
2026-06-06T12:09:27.251538,Anthropic,Claude-4-Sonnet,027d5d57-dc6a-4c93-853e-5507e44038da,user-19,incident-platform,Customer Support,Incident Analysis,Security Agent,1,218,1888,2106,0.02106,1737,success,prod
2026-06-08T00:06:27.251555,Vertex AI,Gemini-on-Vertex,30a4345c-dc18-4e88-98b0-98cf2a6635d9,user-30,aiopsvista,Product Engineering,Code Review,FinOps Agent,1,5029,1098,6127,0.06127,2979,success,prod
2026-06-29T02:54:27.251571,Anthropic,Claude-4-Sonnet,cc068268-3195-44d6-b45e-7fb9337c2bdd,user-28,incident-platform,Security,Incident Analysis,Security Agent,1,6089,1653,7742,0.07742,4588,success,stage
2026-06-16T18:55:27.251587,GitHub Copilot,Copilot-Chat,b9f79073-a643-41b3-bddc-3aa611a09392,user-40,support-assistant,Platform,CI/CD Assistant,Platform Agent,1,7580,928,8508,0.08508,3993,success,prod
2026-06-04T19:24:27.251603,Vertex AI,Gemini-on-Vertex,d172b693-47ba-4166-b246-68d01d876305,user-35,developer-portal,Data Engineering,Documentation,Code Assistant,1,4846,3872,8718,0.08718,484,success,prod
2026-06-24T11:28:27.251619,GitHub Copilot,Copilot-Chat,8174a79e-91ef-4997-89d1-1b4c80b1ae55,user-12,support-assistant,Customer Support,Knowledge Search,Incident Agent,1,4732,3277,8009,0.08009,1951,success,prod
2026-06-14T07:10:27.251649,Gemini,Gemini-2.5-Pro,d97b6391-40ad-4342-89cb-ab07610188a6,user-42,support-assistant,SRE,Code Review,Security Agent,1,4290,3165,7455,0.07455,891,success,prod
2026-06-29T08:48:27.251667,GitHub Copilot,Copilot-Chat,c20c8c8a-ab7c-495f-8897-abe72925e4b9,user-33,rag-platform,Customer Support,Code Review,Security Agent,1,6477,2660,9137,0.09137,4633,success,prod
2026-06-10T01:00:27.251683,Anthropic,Claude-4-Sonnet,404b3ff7-e52a-46f7-b7d6-1e721486928e,user-49,support-assistant,Customer Support,CI/CD Assistant,Platform Agent,1,7534,2853,10387,0.10387,1324,success,prod
2026-06-12T12:41:27.251699,Gemini,Gemini-2.5-Flash,868e984f-61a2-4d04-8eea-b8fe32c56f4a,user-2,security-copilot,Customer Support,Knowledge Search,Code Assistant,1,685,743,1428,0.01428,1350,success,prod
2026-06-25T17:05:27.251715,Anthropic,Claude-4-Sonnet,324fe8fa-36f7-42f5-a68d-5964633fa57f,user-12,support-assistant,Security,Root Cause Analysis,Support Agent,1,3404,2754,6158,0.06158,1741,success,prod
2026-06-28T02:13:27.251731,Vertex AI,Gemini-on-Vertex,8d5b3229-d359-4556-920e-d8ae2f1b1425,user-5,incident-platform,Security,Root Cause Analysis,Security Agent,1,7169,1683,8852,0.08852,2345,success,prod
2026-06-21T01:27:27.251748,GitHub Copilot,Copilot-Chat,2cc273ce-4f91-420e-b3f4-e332c9acf134,user-24,incident-platform,Product Engineering,Root Cause Analysis,Incident Agent,1,4389,1186,5575,0.05575,4596,success,prod
2026-06-27T14:59:27.251764,OpenAI,GPT-4o,ad3ac060-4785-409b-a293-1e135c5ef217,user-14,incident-platform,Data Engineering,CI/CD Assistant,Security Agent,1,6864,1839,8703,0.08703,2621,success,prod
2026-06-20T07:44:27.251841,Anthropic,Claude-4-Sonnet,4c3668b3-6850-4620-8e9c-f20c9472908c,user-17,developer-portal,Product Engineering,Customer Support,Code Assistant,1,343,468,811,0.00811,2421,success,prod
2026-06-23T01:10:27.251874,Anthropic,Claude-4-Sonnet,0537258b-dca9-4937-be0f-c63bc9756a33,user-45,support-assistant,Platform,Incident Analysis,Code Assistant,1,5926,563,6489,0.06489,2793,success,prod
2026-06-10T12:54:27.251895,OpenAI,GPT-4.1,5a049b41-acdf-4ee0-98ca-a92f7231180e,user-42,aiopsvista,Data Engineering,CI/CD Assistant,Support Agent,1,7057,588,7645,0.07645,1921,success,prod
2026-06-03T00:05:27.251914,Vertex AI,Gemini-on-Vertex,d8716c63-3370-41aa-a7a6-26f5408a81c3,user-1,incident-platform,Product Engineering,Code Review,Code Assistant,1,201,2249,2450,0.0245,2968,success,prod
2026-06-08T14:59:27.251931,Gemini,Gemini-2.5-Flash,4224ffc5-ebd8-4edb-a29a-1631fed34854,user-13,support-assistant,Customer Support,Code Review,Security Agent,1,968,1354,2322,0.02322,162,success,stage
2026-06-23T02:14:27.251948,Anthropic,Claude-4-Sonnet,09f74c46-0d7d-4b00-8d6b-4d58cc124b4d,user-2,security-copilot,Customer Support,Knowledge Search,Incident Agent,1,7493,3840,11333,0.11333,1794,success,prod
2026-06-25T02:52:27.251968,OpenAI,GPT-4o,9df2a1d8-68cb-4624-b88a-98d9a9f1819d,user-1,developer-portal,Security,Root Cause Analysis,Support Agent,1,2548,878,3426,0.03426,2920,success,dev
2026-06-26T06:12:27.252001,GitHub Copilot,Copilot-Chat,c1f7ecdc-36b7-4699-baaf-9f327fd1a058,user-31,support-assistant,Platform,Knowledge Search,Support Agent,1,6383,2528,8911,0.08911,438,success,prod
2026-06-05T19:00:27.252020,GitHub Copilot,Copilot-Chat,3dcea41c-710b-4ca1-baab-910882838539,user-13,security-copilot,Data Engineering,Root Cause Analysis,Security Agent,1,4989,3712,8701,0.08701,2677,success,prod
2026-06-19T13:11:27.252037,Gemini,Gemini-2.5-Pro,ff27cb70-fc85-49fd-8c42-0844459e21eb,user-43,security-copilot,Platform,Root Cause Analysis,Security Agent,1,376,1054,1430,0.0143,2982,success,prod
2026-06-05T02:57:27.252054,OpenAI,GPT-4.1,ec543f10-8a7b-4e02-a697-0fde0b486f7f,user-18,rag-platform,Data Engineering,Root Cause Analysis,FinOps Agent,1,6996,1288,8284,0.08284,507,success,prod
2026-06-04T21:26:27.252070,GitHub Copilot,Copilot-Chat,bc457189-e777-456e-aa04-eaf19b35f175,user-49,aiopsvista,Customer Support,Code Review,Code Assistant,1,4769,1011,5780,0.0578,2055,success,stage
2026-06-13T09:59:27.252087,Anthropic,Claude-4-Sonnet,731d8694-d615-49de-a1a0-e10e56573320,user-32,developer-portal,Platform,Documentation,Platform Agent,1,4341,2525,6866,0.06866,406,success,prod
2026-06-15T11:46:27.252103,Vertex AI,Gemini-on-Vertex,0c5b00cf-0f1d-4cc1-a65a-dcb833ab7101,user-14,developer-portal,Data Engineering,Code Review,Support Agent,1,453,3533,3986,0.03986,436,success,prod
2026-06-19T07:52:27.252119,Anthropic,Claude-4-Sonnet,7445e8ce-064a-4359-acb8-caf7941c42cb,user-21,security-copilot,Data Engineering,Incident Analysis,Incident Agent,1,3359,2791,6150,0.0615,635,success,prod
2026-06-24T18:48:27.252135,Vertex AI,Gemini-on-Vertex,e491a0cd-18df-4166-bb4d-edad784f96ce,user-40,support-assistant,SRE,Customer Support,Code Assistant,1,5417,1006,6423,0.06423,4671,success,prod
2026-06-12T15:24:27.252151,GitHub Copilot,Copilot-Chat,846b77ff-f0e6-4101-888f-a1f16c4eadd1,user-43,developer-portal,Customer Support,Customer Support,Support Agent,1,1139,3484,4623,0.04623,660,success,prod
2026-06-07T06:48:27.252167,OpenAI,GPT-4.1,1fd20ddb-fd1b-4627-a909-b2b3bc30819a,user-7,rag-platform,Product Engineering,Knowledge Search,Support Agent,1,4380,900,5280,0.0528,3441,success,prod
2026-06-10T09:08:27.252183,OpenAI,GPT-4.1,e437d079-7283-46e9-8e0f-ee800c0a0843,user-7,security-copilot,Customer Support,Incident Analysis,Support Agent,1,4371,755,5126,0.05126,931,success,prod
2026-06-10T05:20:27.252199,GitHub Copilot,Copilot-Chat,6e325fe7-440c-4bac-88f3-0c251f750e60,user-5,developer-portal,Security,Customer Support,Platform Agent,1,7648,416,8064,0.08064,1773,success,prod
2026-06-19T20:29:27.252215,Vertex AI,Gemini-on-Vertex,9c251759-ac10-48d0-a313-6437a4008007,user-20,developer-portal,SRE,Incident Analysis,Security Agent,1,3298,2206,5504,0.05504,1578,success,prod
2026-06-25T09:05:27.252231,GitHub Copilot,Copilot-Chat,d4758fe3-99c5-4c55-8a75-d7911a9ccea2,user-3,rag-platform,Data Engineering,Customer Support,Code Assistant,1,4782,730,5512,0.05512,643,success,stage
2026-06-16T19:54:27.252247,Vertex AI,Gemini-on-Vertex,fa56f7b9-db57-4cc1-b5f9-83e95b09d30c,user-31,security-copilot,Security,CI/CD Assistant,FinOps Agent,1,1147,2173,3320,0.0332,527,success,prod
2026-06-12T14:40:27.252263,Vertex AI,Gemini-on-Vertex,766178bd-86a6-4207-a2e7-36b2bd04a4cf,user-13,security-copilot,Security,Knowledge Search,FinOps Agent,1,565,2055,2620,0.0262,2538,success,dev
2026-06-08T16:57:27.252278,Gemini,Gemini-2.5-Pro,2c628db8-289d-4d65-9900-0d11b666cc64,user-43,aiopsvista,Product Engineering,Incident Analysis,Code Assistant,1,2926,2803,5729,0.05729,3628,success,prod
2026-06-09T12:12:27.252295,Vertex AI,Gemini-on-Vertex,fb10a332-9d42-48d2-929e-d8c9b5a7712c,user-36,aiopsvista,Product Engineering,CI/CD Assistant,Security Agent,1,3860,1119,4979,0.04979,1209,success,prod
2026-06-15T00:01:27.252319,Gemini,Gemini-2.5-Pro,da5b2ceb-bd17-492b-8c50-a62f6a53e6be,user-42,rag-platform,Platform,Customer Support,Security Agent,1,135,2888,3023,0.03023,4505,success,prod
2026-06-27T02:33:27.252370,Vertex AI,Gemini-on-Vertex,b1b37fca-fef2-44ca-a7da-a59a38e4b931,user-44,incident-platform,Security,Root Cause Analysis,Platform Agent,1,4703,758,5461,0.05461,3643,success,prod
2026-06-20T07:45:27.252406,Anthropic,Claude-4-Sonnet,af0b8756-f42b-4e48-ae20-b1e9c9bb5abe,user-42,incident-platform,Customer Support,Root Cause Analysis,FinOps Agent,1,3527,2073,5600,0.056,3155,success,prod
2026-06-16T23:50:27.252443,Gemini,Gemini-2.5-Flash,97f93314-0346-4723-8d5c-c0d6a364fb30,user-23,rag-platform,Security,CI/CD Assistant,Code Assistant,1,4094,3603,7697,0.07697,4760,success,stage
2026-06-27T14:34:27.252467,Gemini,Gemini-2.5-Pro,336bf98f-ffd1-4093-9918-e14b49fcd422,user-34,aiopsvista,Customer Support,Customer Support,Platform Agent,1,6040,548,6588,0.06588,2890,success,prod
2026-06-01T13:17:27.252485,GitHub Copilot,Copilot-Chat,13c9e190-debe-4eea-af1e-198b140f46ee,user-5,rag-platform,Security,CI/CD Assistant,Security Agent,1,5358,669,6027,0.06027,2593,success,stage
2026-06-10T22:33:27.252502,Gemini,Gemini-2.5-Pro,81267b93-445c-4268-9628-2bf29cb66e8f,user-46,developer-portal,Data Engineering,Documentation,Code Assistant,1,1175,3587,4762,0.04762,1414,success,prod
2026-06-08T16:58:27.252521,OpenAI,GPT-4.1,0cd71eb2-efed-4a4b-95b8-5306f3da2aeb,user-25,security-copilot,Platform,Incident Analysis,Support Agent,1,3450,824,4274,0.04274,3780,success,prod
2026-06-11T05:05:27.252570,GitHub Copilot,Copilot-Chat,362998a6-e21c-4fef-90ec-b4494334b587,user-27,support-assistant,Product Engineering,Customer Support,Code Assistant,1,765,2949,3714,0.03714,1406,success,prod
2026-06-04T03:09:27.252652,Vertex AI,Gemini-on-Vertex,68fcebe8-a42f-4c9f-aa43-f3a1b10342d8,user-26,aiopsvista,Security,CI/CD Assistant,FinOps Agent,1,5199,3698,8897,0.08897,1006,success,dev
2026-06-28T00:09:27.252681,Gemini,Gemini-2.5-Flash,90f633aa-ac74-4c04-82d3-47925c447284,user-38,incident-platform,Data Engineering,Root Cause Analysis,Support Agent,1,2276,909,3185,0.03185,265,success,stage
2026-06-01T02:45:27.252715,Vertex AI,Gemini-on-Vertex,e336a3ec-bc3b-4e58-96ba-796c2b83b92b,user-39,aiopsvista,SRE,Customer Support,Platform Agent,1,5011,1854,6865,0.06865,309,success,prod
2026-06-03T06:23:27.252756,Gemini,Gemini-2.5-Pro,59d01ffa-fc62-4675-8df4-f1ed121c68df,user-24,aiopsvista,Customer Support,Incident Analysis,Code Assistant,1,7419,127,7546,0.07546,1393,success,prod
2026-06-02T00:14:27.252785,Gemini,Gemini-2.5-Flash,cf39093c-f1f7-48c9-8596-8724fe338596,user-7,incident-platform,Data Engineering,Customer Support,FinOps Agent,1,4364,2840,7204,0.07204,4544,success,prod
2026-06-18T20:27:27.252804,OpenAI,GPT-4.1,be8e764f-a8a4-4e0f-9bc8-62dbfdce19ba,user-41,developer-portal,Customer Support,Customer Support,Security Agent,1,6580,3415,9995,0.09995,4090,success,stage
2026-06-27T08:22:27.252821,Vertex AI,Gemini-on-Vertex,15254b9a-6bdc-4bf5-90a5-d643d0ffab2f,user-32,security-copilot,Customer Support,Incident Analysis,FinOps Agent,1,4976,493,5469,0.05469,3085,success,prod
2026-06-06T09:57:27.252947,GitHub Copilot,Copilot-Chat,01f2c7c2-2ba4-4e2a-8139-f5a0f7fc4e3b,user-41,support-assistant,Customer Support,Incident Analysis,Security Agent,1,6589,757,7346,0.07346,4672,success,stage
2026-06-10T05:34:27.253012,Anthropic,Claude-4-Sonnet,6a841a15-43d6-4ead-9465-0d3a3704b481,user-27,rag-platform,Customer Support,Code Review,Support Agent,1,1193,1066,2259,0.02259,703,success,stage
2026-06-24T16:37:27.253046,Vertex AI,Gemini-on-Vertex,a2aa997a-bff7-49c7-b69e-195e27f5c6fb,user-24,rag-platform,Product Engineering,Root Cause Analysis,Platform Agent,1,6802,165,6967,0.06967,4932,success,prod
2026-06-03T03:17:27.253067,Gemini,Gemini-2.5-Flash,cb81b073-a2ad-468e-82eb-936a6b32756c,user-25,support-assistant,Customer Support,Customer Support,Support Agent,1,2184,1558,3742,0.03742,2513,success,prod
2026-06-20T08:34:27.253085,GitHub Copilot,Copilot-Chat,a23a37ae-9bb0-4f1b-9c80-d4bb3437c225,user-41,aiopsvista,Security,Code Review,Security Agent,1,5099,1297,6396,0.06396,1809,success,prod
2026-06-22T10:00:27.253102,Vertex AI,Gemini-on-Vertex,20a608ba-a590-4f7e-9efe-99390dc38288,user-34,incident-platform,Data Engineering,Root Cause Analysis,Platform Agent,1,450,2935,3385,0.03385,2747,success,prod
2026-06-14T06:08:27.253119,GitHub Copilot,Copilot-Chat,e0ab0216-95a4-48cf-8532-008895cbea40,user-6,incident-platform,Product Engineering,Documentation,Security Agent,1,488,2359,2847,0.02847,2390,success,prod
2026-06-11T08:58:27.253136,GitHub Copilot,Copilot-Chat,c4061a7f-aa5b-4890-94ec-95f9ec741daa,user-45,rag-platform,Customer Support,Knowledge Search,FinOps Agent,1,2721,2668,5389,0.05389,662,success,stage
